"","year","month","day","prcp","Precp","Runoff","IR.det"
"7609",2016,5,"25",5,7.6,0,0
"7610",2016,5,"25",5,7.6,0.1,0
"7611",2016,5,"25",5,7.6,0.2,0
"7612",2016,5,"25",5,7.6,0.1,0
"7613",2016,5,"25",5,7.6,0,0
"7614",2016,5,"25",5,7.6,0,0
"7615",2016,5,"25",5,7.6,0,0
"7616",2016,5,"25",5,7.6,0,0
"7617",2016,5,"25",5,7.6,0.4,0
"7618",2016,5,"25",5,7.6,0,0
"7619",2016,5,"26",10,21.7,8.4,0.044
"7620",2016,5,"26",10,21.7,4,0.016
"7621",2016,5,"26",10,21.7,5.1,0.027
"7622",2016,5,"26",10,21.7,3.9,0.015
"7623",2016,5,"26",10,21.7,5.6,0.023
"7624",2016,5,"26",10,21.7,2.2,0.009
"7625",2016,5,"26",10,21.7,6.7,0.035
"7626",2016,5,"26",10,21.7,5.3,0.028
"7627",2016,5,"26",10,21.7,6.5,0.034
"7628",2016,5,"26",10,21.7,8.4,0.043
"7629",2016,5,"26",10,21.7,8.1,0.033
"7630",2016,5,"26",10,21.7,6.7,0.036
"7631",2016,5,"26",10,21.7,6.2,0.033
"7632",2016,5,"26",10,21.7,7.8,0.03
"7633",2016,5,"26",10,21.7,4.3,0.018
"7634",2016,5,"26",10,21.7,5,0.022
"7635",2016,5,"26",10,21.7,6,0.028
"7636",2016,5,"26",10,21.7,6.3,0.03
"7637",2016,5,"26",10,21.7,6.4,0.038
"7638",2016,5,"26",10,21.7,6.3,0.034
"7639",2016,5,"26",10,21.7,5.5,0.021
"7640",2016,5,"26",10,21.7,6.1,0.025
"7641",2016,5,"26",10,21.7,6.6,0.039
"7642",2016,5,"26",10,21.7,5.9,0.031
"7643",2016,5,"26",10,21.7,8,0.031
"7644",2016,5,"26",10,21.7,4.8,0.027
"7645",2016,5,"26",10,21.7,6.2,0.034
"7646",2016,5,"26",10,21.7,6.5,0.027
"7647",2016,5,"26",10,21.7,7,0.041
"7648",2016,5,"26",10,21.7,5.4,0.022
"7649",2016,5,"26",10,21.7,6.3,0.028
"7650",2016,5,"26",10,21.7,6.5,0.034
"7651",2016,5,"26",10,21.7,6.3,0.026
"7652",2016,5,"26",10,21.7,5.9,0.031
"7653",2016,5,"26",10,21.7,5.3,0.024
"7654",2016,5,"26",10,21.7,4.6,0.019
"7655",2016,5,"28",4,8,0.7,0.003
"7656",2016,5,"28",4,8,0.2,0.001
"7657",2016,5,"28",4,8,0.2,0.001
"7658",2016,5,"28",4,8,0,0
"7659",2016,5,"28",4,8,0.1,0
"7660",2016,5,"28",4,8,0.3,0.001
"7661",2016,5,"28",4,8,0.4,0.001
"7662",2016,5,"28",4,8,0.2,0.001
"7663",2016,5,"28",4,8,0.1,0
"7664",2016,5,"28",4,8,0.2,0.001
"7665",2016,5,"28",4,8,0.3,0.001
"7666",2016,5,"28",4,8,0.7,0.003
"7667",2016,5,"28",4,8,0.2,0.001
"7668",2016,5,"28",4,8,0.1,0.001
"7669",2016,5,"28",4,8,0.5,0.002
"7670",2016,5,"28",4,8,0.4,0.002
"7671",2016,5,"28",4,8,0.1,0
"7672",2016,5,"28",4,8,0.1,0
"7673",2016,5,"28",4,8,0.3,0.001
"7674",2016,5,"28",4,8,0.4,0.001
"7675",2016,5,"28",4,8,0.1,0
"7676",2016,5,"28",4,8,0.1,0
"7677",2016,5,"28",4,8,0.1,0
"7678",2016,5,"28",4,8,0.1,0
"7679",2016,5,"28",4,8,0.1,0
"7680",2016,5,"28",4,8,0.3,0.001
"7681",2016,5,"28",4,8,0.5,0.002
"7682",2016,5,"28",4,8,0.2,0.001
"7683",2016,5,"28",4,8,0.1,0
"7684",2016,5,"28",4,8,0.2,0.001
"7685",2016,5,"28",4,8,0.2,0
"7686",2016,5,"28",4,8,0.7,0.002
"7687",2016,5,"28",4,8,0.3,0.001
"7688",2016,5,"28",4,8,0.7,0.003
"7689",2016,5,"28",4,8,0.3,0.001
"7690",2016,5,"28",4,8,0.1,0
"7691",2016,6,"11",30,57.9,26.9,0.053
"7692",2016,6,"11",30,57.9,26.5,0.04
"7693",2016,6,"11",30,57.9,26.8,0.055
"7694",2016,6,"11",30,57.9,27.6,0.043
"7695",2016,6,"11",30,57.9,26.9,0.053
"7696",2016,6,"11",30,57.9,26.6,0.039
"7697",2016,6,"11",30,57.9,27.9,0.056
"7698",2016,6,"11",30,57.9,28,0.059
"7699",2016,6,"11",30,57.9,27.5,0.045
"7700",2016,6,"11",30,57.9,26.1,0.051
"7701",2016,6,"11",30,57.9,27.6,0.044
"7702",2016,6,"11",30,57.9,27.9,0.056
"7703",2016,6,"11",30,57.9,27.7,0.048
"7704",2016,6,"11",30,57.9,27.5,0.045
"7705",2016,6,"11",30,57.9,27,0.053
"7706",2016,6,"11",30,57.9,27.9,0.058
"7707",2016,6,"11",30,57.9,27.7,0.049
"7708",2016,6,"11",30,57.9,27,0.053
"7709",2016,6,"11",30,57.9,26.3,0.04
"7710",2016,6,"11",30,57.9,27.6,0.043
"7711",2016,6,"11",30,57.9,26.1,0.051
"7712",2016,6,"11",30,57.9,26.8,0.055
"7713",2016,6,"11",30,57.9,27.9,0.06
"7714",2016,6,"11",30,57.9,27.9,0.059
"7715",2016,6,"11",30,57.9,26.6,0.039
"7716",2016,6,"11",30,57.9,28.1,0.063
"7717",2016,6,"11",30,57.9,27.8,0.052
"7718",2016,6,"11",30,57.9,28.2,0.045
"7719",2016,6,"11",30,57.9,27.6,0.045
"7720",2016,6,"11",30,57.9,27.4,0.043
"7721",2016,6,"11",30,57.9,28.1,0.064
"7722",2016,6,"11",30,57.9,28.1,0.064
"7723",2016,6,"11",30,57.9,26.9,0.046
"7724",2016,6,"11",30,57.9,27.6,0.044
"7725",2016,6,"11",30,57.9,26.6,0.039
"7726",2016,6,"11",30,57.9,28.2,0.045
"7727",2016,6,"14",8,11.4,1.3,0.002
"7728",2016,6,"14",8,11.4,1.8,0.004
"7729",2016,6,"14",8,11.4,0.1,0
"7730",2016,6,"14",8,11.4,0.4,0.001
"7731",2016,6,"14",8,11.4,1.1,0.002
"7732",2016,6,"14",8,11.4,0.9,0.001
"7733",2016,6,"14",8,11.4,0.7,0.001
"7734",2016,6,"14",8,11.4,0.4,0.001
"7735",2016,6,"14",8,11.4,0.9,0.001
"7736",2016,6,"14",8,11.4,0.6,0.001
"7737",2016,6,"14",8,11.4,0.8,0.002
"7738",2016,6,"14",8,11.4,0.8,0.002
"7739",2016,6,"14",8,11.4,0.3,0.001
"7740",2016,6,"14",8,11.4,1.7,0.004
"7741",2016,6,"14",8,11.4,0.5,0.001
"7742",2016,6,"14",8,11.4,0.6,0.001
"7743",2016,6,"14",8,11.4,0.4,0.001
"7744",2016,6,"14",8,11.4,1.1,0.002
"7745",2016,6,"14",8,11.4,1.7,0.004
"7746",2016,6,"14",8,11.4,1.4,0.003
"7747",2016,6,"14",8,11.4,0.6,0.001
"7748",2016,6,"14",8,11.4,1.4,0.002
"7749",2016,6,"14",8,11.4,0.7,0.001
"7750",2016,6,"14",8,11.4,0.8,0.002
"7751",2016,6,"14",8,11.4,1.8,0.004
"7752",2016,6,"14",8,11.4,1.1,0.002
"7753",2016,6,"14",8,11.4,1.8,0.004
"7754",2016,6,"14",8,11.4,0.5,0.001
"7755",2016,6,"14",8,11.4,0.6,0.001
"7756",2016,6,"14",8,11.4,1,0.002
"7757",2016,6,"14",8,11.4,0.3,0.001
"7758",2016,6,"14",8,11.4,0.6,0.001
"7759",2016,6,"14",8,11.4,2,0.005
"7760",2016,6,"14",8,11.4,0.7,0.001
"7761",2016,6,"14",8,11.4,1.4,0.003
"7762",2016,6,"14",8,11.4,1.8,0.003
"7763",2016,6,"21",8,13.7,2.1,0.006
"7764",2016,6,"21",8,13.7,0.8,0.002
"7765",2016,6,"21",8,13.7,0.4,0.001
"7766",2016,6,"21",8,13.7,0.2,0.001
"7767",2016,6,"21",8,13.7,1.8,0.005
"7768",2016,6,"21",8,13.7,2.4,0.007
"7769",2016,6,"21",8,13.7,1,0.003
"7770",2016,6,"21",8,13.7,0.8,0.002
"7771",2016,6,"21",8,13.7,0.5,0.001
"7772",2016,6,"21",8,13.7,2.5,0.007
"7773",2016,6,"21",8,13.7,1.6,0.004
"7774",2016,6,"21",8,13.7,1.7,0.005
"7775",2016,6,"21",8,13.7,1.7,0.005
"7776",2016,6,"21",8,13.7,2.1,0.006
"7777",2016,6,"21",8,13.7,0.5,0.001
"7778",2016,6,"21",8,13.7,0.7,0.002
"7779",2016,6,"21",8,13.7,3.6,0.006
"7780",2016,6,"21",8,13.7,1.2,0.004
"7781",2016,6,"21",8,13.7,1,0.003
"7782",2016,6,"21",8,13.7,1.8,0.005
"7783",2016,6,"21",8,13.7,0.6,0.002
"7784",2016,6,"21",8,13.7,0.7,0.002
"7785",2016,6,"21",8,13.7,1.8,0.005
"7786",2016,6,"21",8,13.7,1,0.003
"7787",2016,6,"21",8,13.7,2.1,0.004
"7788",2016,6,"21",8,13.7,0.4,0.001
"7789",2016,6,"21",8,13.7,0.6,0.002
"7790",2016,6,"21",8,13.7,1.5,0.004
"7791",2016,6,"21",8,13.7,3,0.008
"7792",2016,6,"21",8,13.7,1.1,0.003
"7793",2016,6,"21",8,13.7,1,0.003
"7794",2016,6,"21",8,13.7,1.7,0.004
"7795",2016,6,"21",8,13.7,2.1,0.006
"7796",2016,6,"21",8,13.7,0.6,0.002
"7797",2016,6,"21",8,13.7,1.9,0.005
"7798",2016,6,"21",8,13.7,1,0.003
"7799",2016,6,"30",11,18.1,3.7,0.008
"7800",2016,6,"30",11,18.1,1.5,0.002
"7801",2016,6,"30",11,18.1,3.9,0.007
"7802",2016,6,"30",11,18.1,3.9,0.007
"7803",2016,6,"30",11,18.1,2.5,0.004
"7804",2016,6,"30",11,18.1,1.2,0.002
"7805",2016,6,"30",11,18.1,2.1,0.004
"7806",2016,6,"30",11,18.1,2.4,0.005
"7807",2016,6,"30",11,18.1,1.1,0.002
"7808",2016,6,"30",11,18.1,1.4,0.003
"7809",2016,6,"30",11,18.1,3.3,0.006
"7810",2016,6,"30",11,18.1,1.4,0.003
"7811",2016,6,"30",11,18.1,0.4,0.001
"7812",2016,6,"30",11,18.1,3.5,0.006
"7813",2016,6,"30",11,18.1,3.2,0.005
"7814",2016,6,"30",11,18.1,2,0.003
"7815",2016,6,"30",11,18.1,2,0.004
"7816",2016,6,"30",11,18.1,1.4,0.002
"7817",2016,6,"30",11,18.1,0.8,0.001
"7818",2016,6,"30",11,18.1,1.9,0.004
"7819",2016,6,"30",11,18.1,1.3,0.003
"7820",2016,6,"30",11,18.1,2.2,0.004
"7821",2016,6,"30",11,18.1,2.1,0.004
"7822",2016,6,"30",11,18.1,2.3,0.004
"7823",2016,6,"30",11,18.1,1,0.002
"7824",2016,6,"30",11,18.1,1.6,0.003
"7825",2016,6,"30",11,18.1,0.7,0.001
"7826",2016,6,"30",11,18.1,2.1,0.003
"7827",2016,6,"30",11,18.1,2.3,0.004
"7828",2016,6,"30",11,18.1,4,0.007
"7829",2016,6,"30",11,18.1,1.9,0.004
"7830",2016,6,"30",11,18.1,2,0.005
"7831",2016,6,"30",11,18.1,2.2,0.004
"7832",2016,6,"30",11,18.1,2.5,0.004
"7833",2016,6,"30",11,18.1,0.9,0.001
"7834",2016,6,"30",11,18.1,3.5,0.008
"7835",2016,7,"12",15,25.2,0,0
"7836",2016,7,"12",15,25.2,0,0
"7837",2016,7,"13",11,14.6,0.9,0.001
"7838",2016,7,"13",11,14.6,0.9,0.001
"7839",2016,7,"13",11,14.6,2.4,0.003
"7840",2016,7,"13",11,14.6,1.5,0.002
"7841",2016,7,"13",11,14.6,0.8,0.001
"7842",2016,7,"13",11,14.6,0.9,0.001
"7843",2016,7,"13",11,14.6,0.2,0
"7844",2016,7,"13",11,14.6,1.1,0.001
"7845",2016,7,"13",11,14.6,0.6,0.001
"7846",2016,7,"13",11,14.6,1.4,0.002
"7847",2016,7,"13",11,14.6,0.9,0.001
"7848",2016,7,"13",11,14.6,1.7,0.002
"7849",2016,7,"13",11,14.6,1,0.001
"7850",2016,7,"13",11,14.6,0.5,0.001
"7851",2016,7,"13",11,14.6,1.5,0.002
"7852",2016,7,"13",11,14.6,0.8,0.001
"7853",2016,7,"13",11,14.6,0.6,0.001
"7854",2016,7,"13",11,14.6,0.7,0.001
"7855",2016,7,"13",11,14.6,1.3,0.001
"7856",2016,7,"13",11,14.6,0.4,0
"7857",2016,7,"13",11,14.6,1.8,0.002
"7858",2016,7,"13",11,14.6,0.5,0.001
"7859",2016,7,"13",11,14.6,0.7,0.001
"7860",2016,7,"13",11,14.6,1.2,0.001
"7861",2016,7,"13",11,14.6,1.9,0.002
"7862",2016,7,"13",11,14.6,1.7,0.002
"7863",2016,7,"13",11,14.6,1,0.001
"7864",2016,7,"13",11,14.6,0.4,0
"7865",2016,7,"13",11,14.6,2.5,0.003
"7866",2016,7,"13",11,14.6,0.8,0.001
"7867",2016,7,"13",11,14.6,2.7,0.003
"7868",2016,7,"13",11,14.6,0.7,0.001
"7869",2016,7,"13",11,14.6,1.5,0.002
"7870",2016,7,"13",11,14.6,1.2,0.001
"7871",2016,7,"13",11,14.6,0.8,0.001
"7872",2016,7,"13",11,14.6,1.1,0.001
"7873",2016,7,"18",11,19.3,0.9,0.003
"7874",2016,7,"18",11,19.3,1.4,0.004
"7875",2016,7,"18",11,19.3,1.8,0.004
"7876",2016,7,"18",11,19.3,0.6,0.002
"7877",2016,7,"18",11,19.3,2,0.004
"7878",2016,7,"18",11,19.3,1.3,0.004
"7879",2016,7,"18",11,19.3,1.8,0.004
"7880",2016,7,"18",11,19.3,1.7,0.004
"7881",2016,7,"18",11,19.3,2,0.005
"7882",2016,7,"18",11,19.3,1.5,0.003
"7883",2016,7,"18",11,19.3,1.3,0.003
"7884",2016,7,"18",11,19.3,0.4,0.001
"7885",2016,7,"18",11,19.3,0.9,0.003
"7886",2016,7,"18",11,19.3,1.9,0.004
"7887",2016,7,"18",11,19.3,2.1,0.005
"7888",2016,7,"18",11,19.3,1.8,0.004
"7889",2016,7,"18",11,19.3,1.3,0.003
"7890",2016,7,"18",11,19.3,1.6,0.004
"7891",2016,7,"18",11,19.3,0.7,0.002
"7892",2016,7,"18",11,19.3,1.3,0.003
"7893",2016,7,"18",11,19.3,1.9,0.004
"7894",2016,7,"18",11,19.3,2.4,0.005
"7895",2016,7,"18",11,19.3,1.7,0.004
"7896",2016,7,"18",11,19.3,0.7,0.002
"7897",2016,7,"18",11,19.3,0.6,0.002
"7898",2016,7,"18",11,19.3,1.9,0.004
"7899",2016,7,"18",11,19.3,1.1,0.003
"7900",2016,7,"18",11,19.3,1.4,0.003
"7901",2016,7,"18",11,19.3,2.1,0.005
"7902",2016,7,"18",11,19.3,1.2,0.003
"7903",2016,7,"18",11,19.3,1.8,0.004
"7904",2016,7,"18",11,19.3,2.1,0.005
"7905",2016,7,"18",11,19.3,1.2,0.002
"7906",2016,7,"18",11,19.3,0.8,0.002
"7907",2016,7,"18",11,19.3,1.6,0.004
"7908",2016,7,"18",11,19.3,1,0.002
"7909",2016,7,"19",22,38.1,7,0.01
"7910",2016,7,"19",22,38.1,11.3,0.004
"7911",2016,7,"19",22,38.1,7.8,0.006
"7912",2016,7,"19",22,38.1,7.5,0.01
"7913",2016,7,"19",22,38.1,12.3,0.004
"7914",2016,7,"19",22,38.1,8.8,0.005
"7915",2016,7,"19",22,38.1,10.8,0.005
"7916",2016,7,"19",22,38.1,13.8,0.003
"7917",2016,7,"19",22,38.1,6.8,0.01
"7918",2016,7,"19",22,38.1,11.7,0.004
"7919",2016,7,"19",22,38.1,10.1,0.004
"7920",2016,7,"19",22,38.1,10.3,0.004
"7921",2016,7,"19",22,38.1,10.2,0.004
"7922",2016,7,"19",22,38.1,11.9,0.004
"7923",2016,7,"19",22,38.1,11.7,0.004
"7924",2016,7,"19",22,38.1,7,0.01
"7925",2016,7,"19",22,38.1,12.2,0.004
"7926",2016,7,"19",22,38.1,11,0.004
"7927",2016,7,"19",22,38.1,6.7,0.01
"7928",2016,7,"19",22,38.1,11.5,0.004
"7929",2016,7,"19",22,38.1,7.6,0.006
"7930",2016,7,"19",22,38.1,10.9,0.004
"7931",2016,7,"19",22,38.1,6.7,0.005
"7932",2016,7,"19",22,38.1,10.9,0.004
"7933",2016,7,"19",22,38.1,7.5,0.01
"7934",2016,7,"19",22,38.1,7,0.01
"7935",2016,7,"19",22,38.1,10.3,0.004
"7936",2016,7,"19",22,38.1,11.9,0.004
"7937",2016,7,"19",22,38.1,13.7,0.003
"7938",2016,7,"19",22,38.1,10.8,0.004
"7939",2016,7,"19",22,38.1,11.4,0.004
"7940",2016,7,"19",22,38.1,6.9,0.01
"7941",2016,7,"19",22,38.1,8.5,0.005
"7942",2016,7,"19",22,38.1,9.8,0.005
"7943",2016,7,"19",22,38.1,7,0.005
"7944",2016,7,"19",22,38.1,11.5,0.004
"7945",2016,7,"6",14,19.2,0.6,0.001
"7946",2016,7,"6",14,19.2,2.1,0.003
"7947",2016,7,"6",14,19.2,0.3,0
"7948",2016,7,"6",14,19.2,0.7,0.001
"7949",2016,7,"6",14,19.2,0.5,0.001
"7950",2016,7,"6",14,19.2,0.8,0.001
"7951",2016,7,"6",14,19.2,1,0.001
"7952",2016,7,"6",14,19.2,0.4,0.001
"7953",2016,7,"6",14,19.2,0.1,0
"7954",2016,7,"6",14,19.2,0.9,0.002
"7955",2016,7,"6",14,19.2,0.9,0.001
"7956",2016,7,"6",14,19.2,0.5,0.001
"7957",2016,7,"6",14,19.2,0.5,0.001
"7958",2016,7,"6",14,19.2,1.2,0.002
"7959",2016,7,"6",14,19.2,0.2,0
"7960",2016,7,"6",14,19.2,0.7,0.001
"7961",2016,7,"6",14,19.2,1.4,0.002
"7962",2016,7,"6",14,19.2,0.7,0.001
"7963",2016,7,"6",14,19.2,1.2,0.002
"7964",2016,7,"6",14,19.2,1.3,0.002
"7965",2016,7,"6",14,19.2,0.3,0
"7966",2016,7,"6",14,19.2,0.8,0.001
"7967",2016,7,"6",14,19.2,0.8,0.001
"7968",2016,7,"6",14,19.2,1.4,0.002
"7969",2016,7,"6",14,19.2,0.5,0.001
"7970",2016,7,"6",14,19.2,2.1,0.003
"7971",2016,7,"6",14,19.2,1,0.001
"7972",2016,7,"6",14,19.2,0.8,0.001
"7973",2016,7,"6",14,19.2,0.4,0
"7974",2016,7,"6",14,19.2,1,0.001
"7975",2016,7,"6",14,19.2,1.3,0.002
"7976",2016,7,"6",14,19.2,1,0.001
"7977",2016,7,"6",14,19.2,0.4,0.001
"7978",2016,7,"6",14,19.2,0.5,0.001
"7979",2016,7,"6",14,19.2,1.1,0.002
"7980",2016,7,"6",14,19.2,2.4,0.003
"7981",2016,7,"7",10,17.1,0,0
"7982",2016,7,"7",10,17.1,0,0
"7983",2016,7,"7",10,17.1,0,0
"7984",2016,7,"7",10,17.1,0,0
"7985",2016,7,"7",10,17.1,0,0
"7986",2016,7,"7",10,17.1,0,0
"7987",2016,7,"7",10,17.1,0,0
"7988",2016,7,"7",10,17.1,0,0
"7989",2016,7,"7",10,17.1,0,0
"7990",2016,7,"7",10,17.1,0,0
"7991",2016,8,"11",18,30,7.5,0.014
"7992",2016,8,"11",18,30,8.1,0.02
"7993",2016,8,"11",18,30,7.9,0.015
"7994",2016,8,"11",18,30,8,0.015
"7995",2016,8,"11",18,30,8.4,0.016
"7996",2016,8,"11",18,30,6,0.011
"7997",2016,8,"11",18,30,5.8,0.011
"7998",2016,8,"11",18,30,5.4,0.009
"7999",2016,8,"11",18,30,7.8,0.015
"8000",2016,8,"11",18,30,8.6,0.017
"8001",2016,8,"11",18,30,3.2,0.006
"8002",2016,8,"11",18,30,8.1,0.016
"8003",2016,8,"11",18,30,8,0.02
"8004",2016,8,"11",18,30,8.7,0.017
"8005",2016,8,"11",18,30,8.2,0.02
"8006",2016,8,"11",18,30,8.5,0.021
"8007",2016,8,"11",18,30,8.4,0.021
"8008",2016,8,"11",18,30,8.1,0.02
"8009",2016,8,"11",18,30,5,0.01
"8010",2016,8,"11",18,30,7.7,0.015
"8011",2016,8,"11",18,30,8.5,0.016
"8012",2016,8,"11",18,30,8.4,0.016
"8013",2016,8,"11",18,30,8.3,0.016
"8014",2016,8,"11",18,30,8.6,0.017
"8015",2016,8,"11",18,30,8.2,0.016
"8016",2016,8,"11",18,30,4.8,0.009
"8017",2016,8,"11",18,30,7.1,0.013
"8018",2016,8,"11",18,30,7.9,0.015
"8019",2016,8,"11",18,30,8.7,0.022
"8020",2016,8,"11",18,30,8.4,0.021
"8021",2016,8,"11",18,30,8.3,0.016
"8022",2016,8,"11",18,30,7.9,0.015
"8023",2016,8,"11",18,30,5.7,0.01
"8024",2016,8,"11",18,30,8,0.015
"8025",2016,8,"11",18,30,8.1,0.016
"8026",2016,8,"11",18,30,7.3,0.013
"8027",2016,8,"17",10,16.6,6.1,0.009
"8028",2016,8,"17",10,16.6,6.2,0.01
"8029",2016,8,"17",10,16.6,6.4,0.011
"8030",2016,8,"17",10,16.6,4.4,0.007
"8031",2016,8,"17",10,16.6,4.7,0.011
"8032",2016,8,"17",10,16.6,2.8,0.007
"8033",2016,8,"17",10,16.6,6.1,0.011
"8034",2016,8,"17",10,16.6,2.4,0.004
"8035",2016,8,"17",10,16.6,3.6,0.006
"8036",2016,8,"17",10,16.6,4.3,0.007
"8037",2016,8,"17",10,16.6,4.1,0.006
"8038",2016,8,"17",10,16.6,5.2,0.012
"8039",2016,8,"17",10,16.6,6.3,0.01
"8040",2016,8,"17",10,16.6,5.2,0.012
"8041",2016,8,"17",10,16.6,3.8,0.006
"8042",2016,8,"17",10,16.6,6.4,0.011
"8043",2016,8,"17",10,16.6,5.3,0.012
"8044",2016,8,"17",10,16.6,6.4,0.011
"8045",2016,8,"17",10,16.6,6.1,0.011
"8046",2016,8,"17",10,16.6,3.4,0.008
"8047",2016,8,"17",10,16.6,6.2,0.01
"8048",2016,8,"17",10,16.6,4.4,0.007
"8049",2016,8,"17",10,16.6,5.7,0.009
"8050",2016,8,"17",10,16.6,6.1,0.011
"8051",2016,8,"17",10,16.6,6.3,0.01
"8052",2016,8,"17",10,16.6,6.3,0.01
"8053",2016,8,"17",10,16.6,5.3,0.012
"8054",2016,8,"17",10,16.6,6.3,0.01
"8055",2016,8,"17",10,16.6,4.4,0.007
"8056",2016,8,"17",10,16.6,6,0.01
"8057",2016,8,"17",10,16.6,5.7,0.009
"8058",2016,8,"17",10,16.6,4.2,0.006
"8059",2016,8,"17",10,16.6,6.3,0.01
"8060",2016,8,"17",10,16.6,6.1,0.01
"8061",2016,8,"17",10,16.6,5.4,0.012
"8062",2016,8,"17",10,16.6,4.3,0.008
"8063",2016,8,"2",9,14,0.5,0.001
"8064",2016,8,"2",9,14,0.6,0.001
"8065",2016,8,"2",9,14,0.5,0.001
"8066",2016,8,"2",9,14,0.7,0.001
"8067",2016,8,"2",9,14,0.1,0
"8068",2016,8,"2",9,14,1,0.001
"8069",2016,8,"2",9,14,0.1,0
"8070",2016,8,"2",9,14,0.5,0.001
"8071",2016,8,"2",9,14,0.5,0.001
"8072",2016,8,"2",9,14,0.7,0.001
"8073",2016,8,"2",9,14,0.2,0
"8074",2016,8,"2",9,14,0.3,0
"8075",2016,8,"2",9,14,0.5,0.001
"8076",2016,8,"2",9,14,0.2,0
"8077",2016,8,"2",9,14,0.2,0
"8078",2016,8,"2",9,14,0.3,0
"8079",2016,8,"2",9,14,0.1,0
"8080",2016,8,"2",9,14,0.4,0.001
"8081",2016,8,"2",9,14,0.9,0.001
"8082",2016,8,"2",9,14,0.2,0
"8083",2016,8,"2",9,14,0.3,0.001
"8084",2016,8,"2",9,14,0.2,0
"8085",2016,8,"2",9,14,0.4,0
"8086",2016,8,"2",9,14,0.2,0
"8087",2016,8,"2",9,14,0.3,0
"8088",2016,8,"2",9,14,0.3,0
"8089",2016,8,"2",9,14,0.3,0
"8090",2016,8,"2",9,14,0.4,0
"8091",2016,8,"2",9,14,1,0.001
"8092",2016,8,"2",9,14,0.6,0.001
"8093",2016,8,"2",9,14,0.3,0
"8094",2016,8,"2",9,14,0.1,0
"8095",2016,8,"2",9,14,0.3,0
"8096",2016,8,"2",9,14,0.2,0
"8097",2016,8,"2",9,14,0.6,0.001
"8098",2016,8,"2",9,14,1.3,0.001
"8099",2016,8,"24",24,42.3,9.7,0.009
"8100",2016,8,"24",24,42.3,11,0.009
"8101",2016,8,"24",24,42.3,11.7,0.009
"8102",2016,8,"24",24,42.3,10.4,0.009
"8103",2016,8,"24",24,42.3,9.9,0.008
"8104",2016,8,"24",24,42.3,10.4,0.009
"8105",2016,8,"24",24,42.3,9.4,0.012
"8106",2016,8,"24",24,42.3,10.3,0.009
"8107",2016,8,"24",24,42.3,10.3,0.009
"8108",2016,8,"24",24,42.3,9.4,0.012
"8109",2016,8,"24",24,42.3,12,0.008
"8110",2016,8,"24",24,42.3,10.2,0.009
"8111",2016,8,"24",24,42.3,10.8,0.008
"8112",2016,8,"24",24,42.3,10.4,0.009
"8113",2016,8,"24",24,42.3,9.5,0.012
"8114",2016,8,"24",24,42.3,10.3,0.009
"8115",2016,8,"24",24,42.3,10.3,0.009
"8116",2016,8,"24",24,42.3,10.5,0.009
"8117",2016,8,"24",24,42.3,9.2,0.012
"8118",2016,8,"24",24,42.3,9.4,0.01
"8119",2016,8,"24",24,42.3,11.9,0.008
"8120",2016,8,"24",24,42.3,9.4,0.012
"8121",2016,8,"24",24,42.3,11.2,0.009
"8122",2016,8,"24",24,42.3,10.6,0.008
"8123",2016,8,"24",24,42.3,9.5,0.012
"8124",2016,8,"24",24,42.3,10.2,0.009
"8125",2016,8,"24",24,42.3,9.5,0.012
"8126",2016,8,"24",24,42.3,9.5,0.009
"8127",2016,8,"24",24,42.3,10.1,0.009
"8128",2016,8,"24",24,42.3,10.3,0.009
"8129",2016,8,"24",24,42.3,10.2,0.009
"8130",2016,8,"24",24,42.3,10.8,0.009
"8131",2016,8,"24",24,42.3,10.8,0.009
"8132",2016,8,"24",24,42.3,9.8,0.012
"8133",2016,8,"24",24,42.3,10.3,0.009
"8134",2016,8,"24",24,42.3,10.2,0.009
"8135",2016,9,"13",10,15.3,0.2,0
"8136",2016,9,"13",10,15.3,0.1,0
"8137",2016,9,"13",10,15.3,0.1,0
"8138",2016,9,"13",10,15.3,0,0
"8139",2016,9,"13",10,15.3,0.2,0
"8140",2016,9,"13",10,15.3,0.3,0
"8141",2016,9,"13",10,15.3,0.6,0
"8142",2016,9,"13",10,15.3,0.1,0
"8143",2016,9,"13",10,15.3,0,0
"8144",2016,9,"13",10,15.3,0,0
"8145",2016,9,"13",10,15.3,0.3,0
"8146",2016,9,"13",10,15.3,0,0
"8147",2016,9,"13",10,15.3,0.1,0
"8148",2016,9,"13",10,15.3,0.3,0
"8149",2016,9,"13",10,15.3,0,0
"8150",2016,9,"13",10,15.3,0.2,0
"8151",2016,9,"13",10,15.3,0,0
"8152",2016,9,"13",10,15.3,0,0
"8153",2016,9,"13",10,15.3,0,0
"8154",2016,9,"13",10,15.3,0,0
"8155",2016,9,"13",10,15.3,0.5,0
"8156",2016,9,"13",10,15.3,0.5,0
"8157",2016,9,"13",10,15.3,0.1,0
"8158",2016,9,"13",10,15.3,0,0
"8159",2016,9,"15",15,33.6,23.7,0.044
"8160",2016,9,"15",15,33.6,23.3,0.051
"8161",2016,9,"15",15,33.6,23.7,0.052
"8162",2016,9,"15",15,33.6,23.7,0.053
"8163",2016,9,"15",15,33.6,23.3,0.051
"8164",2016,9,"15",15,33.6,23.2,0.051
"8165",2016,9,"15",15,33.6,23.5,0.049
"8166",2016,9,"15",15,33.6,22.6,0.046
